VIBI_Herb_ID,EventID,LocationID,Species,ModNo,CovCode
20271,CUVAWetlnd2019Sep11,CUVAWetlnd212,Carex radiata,1,2
20272,CUVAWetlnd2019Sep11,CUVAWetlnd212,Elymus virginicus,1,2
20273,CUVAWetlnd2019Sep11,CUVAWetlnd212,Elymus virginicus,2,2
20274,CUVAWetlnd2019Sep11,CUVAWetlnd212,Elymus virginicus,3,3
20275,CUVAWetlnd2019Sep11,CUVAWetlnd212,Polygonum sagittatum,1,4
20276,CUVAWetlnd2019Sep11,CUVAWetlnd212,Polygonum sagittatum,2,3
20277,CUVAWetlnd2019Sep11,CUVAWetlnd212,Polygonum sagittatum,3,4
20278,CUVAWetlnd2019Sep11,CUVAWetlnd212,Polygonum sagittatum,4,4
20279,CUVAWetlnd2019Sep11,CUVAWetlnd212,Scutellaria lateriflora,1,2
20280,CUVAWetlnd2019Sep11,CUVAWetlnd212,Epilobium coloratum,1,2
20281,CUVAWetlnd2019Sep11,CUVAWetlnd212,Epilobium coloratum,2,2
20282,CUVAWetlnd2019Sep11,CUVAWetlnd212,Epilobium coloratum,3,2
20283,CUVAWetlnd2019Sep11,CUVAWetlnd212,Epilobium coloratum,4,2
20284,CUVAWetlnd2019Sep11,CUVAWetlnd212,Cardamine parviflora,1,1
20285,CUVAWetlnd2019Sep11,CUVAWetlnd212,Poa trivialis,1,3
20286,CUVAWetlnd2019Sep11,CUVAWetlnd212,Poa trivialis,2,4
20287,CUVAWetlnd2019Sep11,CUVAWetlnd212,Poa trivialis,3,4
20288,CUVAWetlnd2019Sep11,CUVAWetlnd212,Poa trivialis,4,3
20289,CUVAWetlnd2019Sep11,CUVAWetlnd212,Polystichum acrostichoides,1,2
20290,CUVAWetlnd2019Sep11,CUVAWetlnd212,Carex sp.,1,2
20291,CUVAWetlnd2019Sep11,CUVAWetlnd212,Carex stipata,1,2
20293,CUVAWetlnd2019Sep11,CUVAWetlnd212,Boehmeria cylindrica,1,2
20294,CUVAWetlnd2019Sep11,CUVAWetlnd212,Boehmeria cylindrica,2,3
20295,CUVAWetlnd2019Sep11,CUVAWetlnd212,Boehmeria cylindrica,4,3
20296,CUVAWetlnd2019Sep11,CUVAWetlnd212,Rhamnus frangula,1,2
20297,CUVAWetlnd2019Sep11,CUVAWetlnd212,Rhamnus frangula,3,2
20298,CUVAWetlnd2019Sep11,CUVAWetlnd212,Rhamnus frangula,4,5
20299,CUVAWetlnd2019Sep11,CUVAWetlnd212,Leersia virginica,2,4
20300,CUVAWetlnd2019Sep11,CUVAWetlnd212,Leersia virginica,3,6
20301,CUVAWetlnd2019Sep11,CUVAWetlnd212,Erechtites hieracifolia,2,2
20302,CUVAWetlnd2019Sep11,CUVAWetlnd212,Carex vulpinoidea,2,2
20303,CUVAWetlnd2019Sep11,CUVAWetlnd212,Carex vulpinoidea,3,4
20304,CUVAWetlnd2019Sep11,CUVAWetlnd212,Berberis thunbergii,2,5
20305,CUVAWetlnd2019Sep11,CUVAWetlnd212,Carpinus caroliniana,2,2
20306,CUVAWetlnd2019Sep11,CUVAWetlnd212,Verbena urticifolia,3,2
20307,CUVAWetlnd2019Sep11,CUVAWetlnd212,Rubus sp.,3,4
20308,CUVAWetlnd2019Sep11,CUVAWetlnd212,Rubus sp.,4,2
20309,CUVAWetlnd2019Sep11,CUVAWetlnd212,Vitis riparia,3,3
20310,CUVAWetlnd2019Sep11,CUVAWetlnd212,Ranunculus hispidus,3,2
20311,CUVAWetlnd2019Sep11,CUVAWetlnd212,Crataegus sp.,3,1
20312,CUVAWetlnd2019Sep11,CUVAWetlnd212,Agrimonia gryposepala,3,2
20313,CUVAWetlnd2019Sep11,CUVAWetlnd212,Phalaris arundinacea,3,4
20314,CUVAWetlnd2019Sep11,CUVAWetlnd212,Carex tribuloides,3,3
20315,CUVAWetlnd2019Sep11,CUVAWetlnd212,Carex tribuloides,4,2
20316,CUVAWetlnd2019Sep11,CUVAWetlnd212,Scirpus hattorianus,3,2
20317,CUVAWetlnd2019Sep11,CUVAWetlnd212,Lonicera maackii,3,2
20318,CUVAWetlnd2019Sep11,CUVAWetlnd212,Solidago altissima,3,2
20319,CUVAWetlnd2019Sep11,CUVAWetlnd212,Crataegus crus-galli,3,2
20320,CUVAWetlnd2019Sep11,CUVAWetlnd212,Rubus pensilvanicus,3,3
20321,CUVAWetlnd2019Sep11,CUVAWetlnd212,Acer saccharum,3,1
20322,CUVAWetlnd2019Sep11,CUVAWetlnd212,Viburnum opulus var. opulus,4,3
20323,CUVAWetlnd2019Sep11,CUVAWetlnd212,Ostrya virginiana,4,2
20324,CUVAWetlnd2019Sep11,CUVAWetlnd212,Cyperus odoratus,4,2
20325,CUVAWetlnd2019Sep11,CUVAWetlnd212,Quercus palustris,4,2
20326,CUVAWetlnd2019Sep11,CUVAWetlnd212,Dryopteris carthusiana,4,2
20327,CUVAWetlnd2019Sep11,CUVAWetlnd212,Barbarea vulgaris,4,2
20328,CUVAWetlnd2019Sep11,CUVAWetlnd212,Eupatorium perfoliatum,4,2
20329,CUVAWetlnd2019Sep11,CUVAWetlnd212,Symphyotrichum lanceolatum,4,3
20330,CUVAWetlnd2019Sep11,CUVAWetlnd212,Circaea lutetiana,4,2
20332,CUVAWetlnd2019Sep12,CUVAWetlnd228,Phalaris arundinacea,1,7
20333,CUVAWetlnd2019Sep12,CUVAWetlnd228,Phalaris arundinacea,2,5
20334,CUVAWetlnd2019Sep12,CUVAWetlnd228,Phalaris arundinacea,3,7
20335,CUVAWetlnd2019Sep12,CUVAWetlnd228,Phalaris arundinacea,4,9
20336,CUVAWetlnd2019Sep12,CUVAWetlnd228,Cirsium arvense,1,4
20337,CUVAWetlnd2019Sep12,CUVAWetlnd228,Polygonum cuspidatum,1,8
20338,CUVAWetlnd2019Sep12,CUVAWetlnd228,Polygonum cuspidatum,2,8
20339,CUVAWetlnd2019Sep12,CUVAWetlnd228,Polygonum cuspidatum,3,6
20340,CUVAWetlnd2019Sep12,CUVAWetlnd228,Polygonum cuspidatum,4,6
20341,CUVAWetlnd2019Sep12,CUVAWetlnd228,Microstegium vimineum,1,3
20342,CUVAWetlnd2019Sep12,CUVAWetlnd228,Microstegium vimineum,2,2
20343,CUVAWetlnd2019Sep12,CUVAWetlnd228,Microstegium vimineum,3,3
20344,CUVAWetlnd2019Sep12,CUVAWetlnd228,Microstegium vimineum,4,6
20345,CUVAWetlnd2019Sep12,CUVAWetlnd228,Juglans nigra,1,2
20346,CUVAWetlnd2019Sep12,CUVAWetlnd228,Juglans nigra,2,2
20347,CUVAWetlnd2019Sep12,CUVAWetlnd228,Juglans nigra,3,2
20348,CUVAWetlnd2019Sep12,CUVAWetlnd228,Impatiens capensis,1,4
20349,CUVAWetlnd2019Sep12,CUVAWetlnd228,Impatiens capensis,2,4
20350,CUVAWetlnd2019Sep12,CUVAWetlnd228,Impatiens capensis,3,2
20351,CUVAWetlnd2019Sep12,CUVAWetlnd228,Impatiens capensis,4,5
20352,CUVAWetlnd2019Sep12,CUVAWetlnd228,Phragmites australis ssp. australis,1,4
20353,CUVAWetlnd2019Sep12,CUVAWetlnd228,Phragmites australis ssp. australis,3,4
20354,CUVAWetlnd2019Sep12,CUVAWetlnd228,Phragmites australis ssp. australis,4,4
20355,CUVAWetlnd2019Sep12,CUVAWetlnd228,Pilea pumila,1,2
20356,CUVAWetlnd2019Sep12,CUVAWetlnd228,Pilea pumila,2,2
20357,CUVAWetlnd2019Sep12,CUVAWetlnd228,Pilea pumila,3,3
20358,CUVAWetlnd2019Sep12,CUVAWetlnd228,Solidago altissima,1,2
20359,CUVAWetlnd2019Sep12,CUVAWetlnd228,Galium triflorum,1,2
20360,CUVAWetlnd2019Sep12,CUVAWetlnd228,Galium triflorum,2,2
20361,CUVAWetlnd2019Sep12,CUVAWetlnd228,Galium triflorum,3,2
20362,CUVAWetlnd2019Sep12,CUVAWetlnd228,Galium triflorum,4,3
20363,CUVAWetlnd2019Sep12,CUVAWetlnd228,Teucrium canadense,1,2
20364,CUVAWetlnd2019Sep12,CUVAWetlnd228,Teucrium canadense,2,2
20365,CUVAWetlnd2019Sep12,CUVAWetlnd228,Hackelia virginiana,1,2
20366,CUVAWetlnd2019Sep12,CUVAWetlnd228,Hackelia virginiana,2,2
20367,CUVAWetlnd2019Sep12,CUVAWetlnd228,Alliaria petiolata,1,2
20368,CUVAWetlnd2019Sep12,CUVAWetlnd228,Alliaria petiolata,2,3
20369,CUVAWetlnd2019Sep12,CUVAWetlnd228,Alliaria petiolata,4,3
20370,CUVAWetlnd2019Sep12,CUVAWetlnd228,Quercus bicolor,1,1
20371,CUVAWetlnd2019Sep12,CUVAWetlnd228,Polygonum scandens,1,3
20372,CUVAWetlnd2019Sep12,CUVAWetlnd228,Polygonum scandens,2,3
20373,CUVAWetlnd2019Sep12,CUVAWetlnd228,Verbesina alternifolia,1,4
20374,CUVAWetlnd2019Sep12,CUVAWetlnd228,Verbesina alternifolia,4,3
20375,CUVAWetlnd2019Sep12,CUVAWetlnd228,Artemisia vulgaris,1,5
20376,CUVAWetlnd2019Sep12,CUVAWetlnd228,Artemisia vulgaris,2,7
20377,CUVAWetlnd2019Sep12,CUVAWetlnd228,Artemisia vulgaris,3,7
20378,CUVAWetlnd2019Sep12,CUVAWetlnd228,Convolvulus sepium,1,2
20379,CUVAWetlnd2019Sep12,CUVAWetlnd228,Convolvulus sepium,2,5
20380,CUVAWetlnd2019Sep12,CUVAWetlnd228,Convolvulus sepium,3,7
20381,CUVAWetlnd2019Sep12,CUVAWetlnd228,Convolvulus sepium,4,4
20382,CUVAWetlnd2019Sep12,CUVAWetlnd228,Lythrum salicaria,1,2
20383,CUVAWetlnd2019Sep12,CUVAWetlnd228,Leersia sp.,1,2
20384,CUVAWetlnd2019Sep12,CUVAWetlnd228,Leersia sp.,2,2
20385,CUVAWetlnd2019Sep12,CUVAWetlnd228,Helianthus tuberosus,2,2
20386,CUVAWetlnd2019Sep12,CUVAWetlnd228,Toxicodendron radicans,2,1
20387,CUVAWetlnd2019Sep12,CUVAWetlnd228,Toxicodendron radicans,3,2
20388,CUVAWetlnd2019Sep12,CUVAWetlnd228,Muhlenbergia mexicana,2,3
20389,CUVAWetlnd2019Sep12,CUVAWetlnd228,Muhlenbergia mexicana,3,3
20390,CUVAWetlnd2019Sep12,CUVAWetlnd228,Oxalis stricta,2,2
20391,CUVAWetlnd2019Sep12,CUVAWetlnd228,Oxalis stricta,3,2
20392,CUVAWetlnd2019Sep12,CUVAWetlnd228,Rhamnus frangula,2,2
20393,CUVAWetlnd2019Sep12,CUVAWetlnd228,Daucus carota,2,2
20394,CUVAWetlnd2019Sep12,CUVAWetlnd228,Morus alba,2,2
20395,CUVAWetlnd2019Sep12,CUVAWetlnd228,Amphicarpaea bracteata,2,3
20396,CUVAWetlnd2019Sep12,CUVAWetlnd228,Amphicarpaea bracteata,3,2
20397,CUVAWetlnd2019Sep12,CUVAWetlnd228,Melilotus sp.,2,2
20398,CUVAWetlnd2019Sep12,CUVAWetlnd228,Melilotus sp.,3,2
20399,CUVAWetlnd2019Sep12,CUVAWetlnd228,Saponaria officinalis,2,3
20400,CUVAWetlnd2019Sep12,CUVAWetlnd228,Verbena urticifolia,2,2
20401,CUVAWetlnd2019Sep12,CUVAWetlnd228,Verbena urticifolia,3,2
20402,CUVAWetlnd2019Sep12,CUVAWetlnd228,Verbena urticifolia,4,2
20403,CUVAWetlnd2019Sep12,CUVAWetlnd228,Dichanthelium clandestinum,2,3
20404,CUVAWetlnd2019Sep12,CUVAWetlnd228,Dichanthelium clandestinum,3,2
20405,CUVAWetlnd2019Sep12,CUVAWetlnd228,Hesperis matronalis,2,2
20406,CUVAWetlnd2019Sep12,CUVAWetlnd228,Barbarea vulgaris,2,2
20407,CUVAWetlnd2019Sep12,CUVAWetlnd228,Barbarea vulgaris,3,2
20408,CUVAWetlnd2019Sep12,CUVAWetlnd228,Vitis riparia,2,3
20409,CUVAWetlnd2019Sep12,CUVAWetlnd228,Acalypha sp.,2,2
20410,CUVAWetlnd2019Sep12,CUVAWetlnd228,Stellaria media,2,2
20411,CUVAWetlnd2019Sep12,CUVAWetlnd228,Dipsacus fullonum,2,2
20412,CUVAWetlnd2019Sep12,CUVAWetlnd228,Festuca arundinacea,2,2
20413,CUVAWetlnd2019Sep12,CUVAWetlnd228,Rumex obtusifolius,2,2
20414,CUVAWetlnd2019Sep12,CUVAWetlnd228,Parthenocissus quinquefolia,2,2
20415,CUVAWetlnd2019Sep12,CUVAWetlnd228,Heliopsis helianthoides,2,3
20416,CUVAWetlnd2019Sep12,CUVAWetlnd228,Salix exigua,2,3
20417,CUVAWetlnd2019Sep12,CUVAWetlnd228,Viola sp.,2,1
20418,CUVAWetlnd2019Sep12,CUVAWetlnd228,Platanus occidentalis,3,2
20419,CUVAWetlnd2019Sep12,CUVAWetlnd228,Boehmeria cylindrica,3,1
20420,CUVAWetlnd2019Sep12,CUVAWetlnd228,Ambrosia artemisiifolia,3,2
20421,CUVAWetlnd2019Sep12,CUVAWetlnd228,Asclepias syriaca,3,2
20422,CUVAWetlnd2019Sep12,CUVAWetlnd228,Cardamine parviflora,3,1
20423,CUVAWetlnd2019Sep12,CUVAWetlnd228,Erechtites hieracifolia,3,2
20424,CUVAWetlnd2019Sep12,CUVAWetlnd228,Cryptotaenia canadensis,3,2
20425,CUVAWetlnd2019Sep12,CUVAWetlnd228,Carya cordiformis,4,1
20426,CUVAWetlnd2019Sep12,CUVAWetlnd228,Circaea lutetiana,4,1
20428,CUVAWetlnd2019Sep16,CUVAWetlnd206,Toxicodendron radicans,2,6
20429,CUVAWetlnd2019Sep16,CUVAWetlnd206,Toxicodendron radicans,8,6
20430,CUVAWetlnd2019Sep16,CUVAWetlnd206,Toxicodendron radicans,3,5
20431,CUVAWetlnd2019Sep16,CUVAWetlnd206,Toxicodendron radicans,9,7
20432,CUVAWetlnd2019Sep16,CUVAWetlnd206,Rosa multiflora,2,6
20433,CUVAWetlnd2019Sep16,CUVAWetlnd206,Rosa multiflora,8,7
20434,CUVAWetlnd2019Sep16,CUVAWetlnd206,Rosa multiflora,3,9
20435,CUVAWetlnd2019Sep16,CUVAWetlnd206,Rosa multiflora,9,5
20436,CUVAWetlnd2019Sep16,CUVAWetlnd206,Geum canadense,2,3
20437,CUVAWetlnd2019Sep16,CUVAWetlnd206,Geum canadense,8,4
20438,CUVAWetlnd2019Sep16,CUVAWetlnd206,Geum canadense,3,2
20439,CUVAWetlnd2019Sep16,CUVAWetlnd206,Geum canadense,9,3
20440,CUVAWetlnd2019Sep16,CUVAWetlnd206,Symphyotrichum lateriflorum,2,5
20441,CUVAWetlnd2019Sep16,CUVAWetlnd206,Symphyotrichum lateriflorum,8,5
20442,CUVAWetlnd2019Sep16,CUVAWetlnd206,Symphyotrichum lateriflorum,3,4
20443,CUVAWetlnd2019Sep16,CUVAWetlnd206,Symphyotrichum lateriflorum,9,5
20444,CUVAWetlnd2019Sep16,CUVAWetlnd206,Pilea pumila,2,4
20445,CUVAWetlnd2019Sep16,CUVAWetlnd206,Pilea pumila,8,3
20446,CUVAWetlnd2019Sep16,CUVAWetlnd206,Pilea pumila,3,3
20447,CUVAWetlnd2019Sep16,CUVAWetlnd206,Pilea pumila,9,4
20448,CUVAWetlnd2019Sep16,CUVAWetlnd206,Polygonum virginianum,2,4
20449,CUVAWetlnd2019Sep16,CUVAWetlnd206,Polygonum virginianum,8,5
20450,CUVAWetlnd2019Sep16,CUVAWetlnd206,Polygonum virginianum,3,4
20451,CUVAWetlnd2019Sep16,CUVAWetlnd206,Polygonum virginianum,9,5
20452,CUVAWetlnd2019Sep16,CUVAWetlnd206,Lysimachia nummularia,2,6
20453,CUVAWetlnd2019Sep16,CUVAWetlnd206,Lysimachia nummularia,8,7
20454,CUVAWetlnd2019Sep16,CUVAWetlnd206,Lysimachia nummularia,3,7
20455,CUVAWetlnd2019Sep16,CUVAWetlnd206,Lysimachia nummularia,9,7
20456,CUVAWetlnd2019Sep16,CUVAWetlnd206,Oxalis stricta,2,4
20457,CUVAWetlnd2019Sep16,CUVAWetlnd206,Oxalis stricta,8,2
20458,CUVAWetlnd2019Sep16,CUVAWetlnd206,Oxalis stricta,9,2
20459,CUVAWetlnd2019Sep16,CUVAWetlnd206,Leersia virginica,2,5
20460,CUVAWetlnd2019Sep16,CUVAWetlnd206,Leersia virginica,8,4
20461,CUVAWetlnd2019Sep16,CUVAWetlnd206,Leersia virginica,3,2
20462,CUVAWetlnd2019Sep16,CUVAWetlnd206,Leersia virginica,9,5
20463,CUVAWetlnd2019Sep16,CUVAWetlnd206,Amphicarpaea bracteata,2,5
20464,CUVAWetlnd2019Sep16,CUVAWetlnd206,Amphicarpaea bracteata,8,7
20465,CUVAWetlnd2019Sep16,CUVAWetlnd206,Amphicarpaea bracteata,3,6
20466,CUVAWetlnd2019Sep16,CUVAWetlnd206,Amphicarpaea bracteata,9,6
20467,CUVAWetlnd2019Sep16,CUVAWetlnd206,Moss sp.,2,2
20468,CUVAWetlnd2019Sep16,CUVAWetlnd206,Moss sp.,8,3
20469,CUVAWetlnd2019Sep16,CUVAWetlnd206,Moss sp.,3,3
20470,CUVAWetlnd2019Sep16,CUVAWetlnd206,Moss sp.,9,4
20471,CUVAWetlnd2019Sep16,CUVAWetlnd206,Carex prasina,2,5
20472,CUVAWetlnd2019Sep16,CUVAWetlnd206,Carex prasina,8,4
20473,CUVAWetlnd2019Sep16,CUVAWetlnd206,Carex prasina,3,3
20474,CUVAWetlnd2019Sep16,CUVAWetlnd206,Carex prasina,9,7
20475,CUVAWetlnd2019Sep16,CUVAWetlnd206,Impatiens capensis,2,6
20476,CUVAWetlnd2019Sep16,CUVAWetlnd206,Impatiens capensis,8,3
20477,CUVAWetlnd2019Sep16,CUVAWetlnd206,Impatiens capensis,3,5
20478,CUVAWetlnd2019Sep16,CUVAWetlnd206,Impatiens capensis,9,6
20479,CUVAWetlnd2019Sep16,CUVAWetlnd206,Equisetum arvense,2,3
20480,CUVAWetlnd2019Sep16,CUVAWetlnd206,Equisetum arvense,8,2
20481,CUVAWetlnd2019Sep16,CUVAWetlnd206,Equisetum arvense,3,6
20482,CUVAWetlnd2019Sep16,CUVAWetlnd206,Fraxinus pennsylvanica,2,2
20483,CUVAWetlnd2019Sep16,CUVAWetlnd206,Fraxinus pennsylvanica,8,2
20484,CUVAWetlnd2019Sep16,CUVAWetlnd206,Fraxinus pennsylvanica,3,2
20485,CUVAWetlnd2019Sep16,CUVAWetlnd206,Fraxinus pennsylvanica,9,2
20486,CUVAWetlnd2019Sep16,CUVAWetlnd206,Lindera benzoin,2,6
20487,CUVAWetlnd2019Sep16,CUVAWetlnd206,Lindera benzoin,8,6
20488,CUVAWetlnd2019Sep16,CUVAWetlnd206,Lindera benzoin,3,5
20489,CUVAWetlnd2019Sep16,CUVAWetlnd206,Lindera benzoin,9,5
20490,CUVAWetlnd2019Sep16,CUVAWetlnd206,Polygonum punctatum,2,5
20491,CUVAWetlnd2019Sep16,CUVAWetlnd206,Polygonum punctatum,8,4
20492,CUVAWetlnd2019Sep16,CUVAWetlnd206,Polygonum punctatum,3,5
20493,CUVAWetlnd2019Sep16,CUVAWetlnd206,Polygonum punctatum,9,4
20494,CUVAWetlnd2019Sep16,CUVAWetlnd206,Rubus sp.,2,2
20495,CUVAWetlnd2019Sep16,CUVAWetlnd206,Poa sp.,2,3
20496,CUVAWetlnd2019Sep16,CUVAWetlnd206,Poa sp.,8,3
20497,CUVAWetlnd2019Sep16,CUVAWetlnd206,Poa sp.,3,3
20498,CUVAWetlnd2019Sep16,CUVAWetlnd206,Poa sp.,9,3
20499,CUVAWetlnd2019Sep16,CUVAWetlnd206,Cinna arundinacea,2,2
20500,CUVAWetlnd2019Sep16,CUVAWetlnd206,Cinna arundinacea,8,2
20501,CUVAWetlnd2019Sep16,CUVAWetlnd206,Cinna arundinacea,3,2
20502,CUVAWetlnd2019Sep16,CUVAWetlnd206,Cinna arundinacea,9,3
20503,CUVAWetlnd2019Sep16,CUVAWetlnd206,Melissa officinalis,2,2
20504,CUVAWetlnd2019Sep16,CUVAWetlnd206,Melissa officinalis,9,2
20505,CUVAWetlnd2019Sep16,CUVAWetlnd206,Parthenocissus quinquefolia,2,3
20506,CUVAWetlnd2019Sep16,CUVAWetlnd206,Parthenocissus quinquefolia,3,4
20507,CUVAWetlnd2019Sep16,CUVAWetlnd206,Carex vulpinoidea,2,3
20508,CUVAWetlnd2019Sep16,CUVAWetlnd206,Carex vulpinoidea,8,2
20509,CUVAWetlnd2019Sep16,CUVAWetlnd206,Lycopus uniflorus,2,3
20510,CUVAWetlnd2019Sep16,CUVAWetlnd206,Lycopus uniflorus,8,3
20511,CUVAWetlnd2019Sep16,CUVAWetlnd206,Lycopus uniflorus,3,2
20512,CUVAWetlnd2019Sep16,CUVAWetlnd206,Lycopus uniflorus,9,3
20513,CUVAWetlnd2019Sep16,CUVAWetlnd206,Torilis japonica,2,1
20514,CUVAWetlnd2019Sep16,CUVAWetlnd206,Liriodendron tulipifera,2,2
20515,CUVAWetlnd2019Sep16,CUVAWetlnd206,Liriodendron tulipifera,8,3
20516,CUVAWetlnd2019Sep16,CUVAWetlnd206,Liriodendron tulipifera,3,3
20517,CUVAWetlnd2019Sep16,CUVAWetlnd206,Verbena urticifolia,2,2
20518,CUVAWetlnd2019Sep16,CUVAWetlnd206,Verbena urticifolia,8,2
20519,CUVAWetlnd2019Sep16,CUVAWetlnd206,Verbena urticifolia,3,3
20520,CUVAWetlnd2019Sep16,CUVAWetlnd206,Ligustrum vulgare,2,2
20521,CUVAWetlnd2019Sep16,CUVAWetlnd206,Ligustrum vulgare,8,2
20522,CUVAWetlnd2019Sep16,CUVAWetlnd206,Ligustrum vulgare,3,3
20523,CUVAWetlnd2019Sep16,CUVAWetlnd206,Onoclea sensibilis,2,2
20524,CUVAWetlnd2019Sep16,CUVAWetlnd206,Onoclea sensibilis,8,5
20525,CUVAWetlnd2019Sep16,CUVAWetlnd206,Onoclea sensibilis,3,6
20526,CUVAWetlnd2019Sep16,CUVAWetlnd206,Onoclea sensibilis,9,2
20527,CUVAWetlnd2019Sep16,CUVAWetlnd206,Phalaris arundinacea,2,3
20528,CUVAWetlnd2019Sep16,CUVAWetlnd206,Convolvulus sepium,2,4
20529,CUVAWetlnd2019Sep16,CUVAWetlnd206,Convolvulus sepium,8,3
20530,CUVAWetlnd2019Sep16,CUVAWetlnd206,Convolvulus sepium,3,5
20531,CUVAWetlnd2019Sep16,CUVAWetlnd206,Vitis riparia,2,3
20532,CUVAWetlnd2019Sep16,CUVAWetlnd206,Vitis riparia,8,3
20533,CUVAWetlnd2019Sep16,CUVAWetlnd206,Vitis riparia,3,5
20534,CUVAWetlnd2019Sep16,CUVAWetlnd206,Rumex obtusifolius,2,2
20535,CUVAWetlnd2019Sep16,CUVAWetlnd206,Rumex obtusifolius,3,2
20536,CUVAWetlnd2019Sep16,CUVAWetlnd206,Eupatorium perfoliatum,2,2
20537,CUVAWetlnd2019Sep16,CUVAWetlnd206,Eupatorium perfoliatum,8,2
20538,CUVAWetlnd2019Sep16,CUVAWetlnd206,Mimulus alatus,2,3
20539,CUVAWetlnd2019Sep16,CUVAWetlnd206,Eupatorium album,2,2
20540,CUVAWetlnd2019Sep16,CUVAWetlnd206,Glyceria striata,2,3
20541,CUVAWetlnd2019Sep16,CUVAWetlnd206,Glyceria striata,8,2
20542,CUVAWetlnd2019Sep16,CUVAWetlnd206,Glyceria striata,3,3
20543,CUVAWetlnd2019Sep16,CUVAWetlnd206,Scutellaria lateriflora,2,2
20544,CUVAWetlnd2019Sep16,CUVAWetlnd206,Carex radiata,2,2
20545,CUVAWetlnd2019Sep16,CUVAWetlnd206,Sassafras albidum,2,1
20546,CUVAWetlnd2019Sep16,CUVAWetlnd206,Chelone glabra,2,2
20547,CUVAWetlnd2019Sep16,CUVAWetlnd206,Dicot sp.,2,2
20548,CUVAWetlnd2019Sep16,CUVAWetlnd206,Potentilla simplex,2,3
20549,CUVAWetlnd2019Sep16,CUVAWetlnd206,Potentilla simplex,8,2
20550,CUVAWetlnd2019Sep16,CUVAWetlnd206,Potentilla simplex,3,2
20551,CUVAWetlnd2019Sep16,CUVAWetlnd206,Potentilla simplex,9,2
20552,CUVAWetlnd2019Sep16,CUVAWetlnd206,Carex bromoides,2,2
20553,CUVAWetlnd2019Sep16,CUVAWetlnd206,Carex bromoides,8,2
20554,CUVAWetlnd2019Sep16,CUVAWetlnd206,Berberis thunbergii,2,2
20555,CUVAWetlnd2019Sep16,CUVAWetlnd206,Berberis thunbergii,8,4
20556,CUVAWetlnd2019Sep16,CUVAWetlnd206,Berberis thunbergii,9,5
20557,CUVAWetlnd2019Sep16,CUVAWetlnd206,Carex gracillima,2,4
20558,CUVAWetlnd2019Sep16,CUVAWetlnd206,Carex gracillima,8,4
20559,CUVAWetlnd2019Sep16,CUVAWetlnd206,Carex gracillima,9,3
20560,CUVAWetlnd2019Sep16,CUVAWetlnd206,Celastrus orbiculatus,2,2
20561,CUVAWetlnd2019Sep16,CUVAWetlnd206,Celastrus orbiculatus,8,2
20562,CUVAWetlnd2019Sep16,CUVAWetlnd206,Galium triflorum,2,2
20563,CUVAWetlnd2019Sep16,CUVAWetlnd206,Galium triflorum,8,2
20564,CUVAWetlnd2019Sep16,CUVAWetlnd206,Rhamnus frangula,2,2
20565,CUVAWetlnd2019Sep16,CUVAWetlnd206,Bidens sp.,2,2
20566,CUVAWetlnd2019Sep16,CUVAWetlnd206,Bidens sp.,9,2
20567,CUVAWetlnd2019Sep16,CUVAWetlnd206,Cornus racemosa,2,2
20568,CUVAWetlnd2019Sep16,CUVAWetlnd206,Cornus racemosa,3,5
20569,CUVAWetlnd2019Sep16,CUVAWetlnd206,Carex granularis,2,2
20570,CUVAWetlnd2019Sep16,CUVAWetlnd206,Carex granularis,8,3
20571,CUVAWetlnd2019Sep16,CUVAWetlnd206,Carex granularis,9,2
20572,CUVAWetlnd2019Sep16,CUVAWetlnd206,Carex blanda,2,3
20573,CUVAWetlnd2019Sep16,CUVAWetlnd206,Carex blanda,8,3
20574,CUVAWetlnd2019Sep16,CUVAWetlnd206,Ranunculus recurvatus,2,1
20575,CUVAWetlnd2019Sep16,CUVAWetlnd206,Ranunculus recurvatus,8,2
20576,CUVAWetlnd2019Sep16,CUVAWetlnd206,Ranunculus recurvatus,9,2
20577,CUVAWetlnd2019Sep16,CUVAWetlnd206,Fragaria vesca var. vesca,2,2
20578,CUVAWetlnd2019Sep16,CUVAWetlnd206,Fragaria vesca var. vesca,3,2
20579,CUVAWetlnd2019Sep16,CUVAWetlnd206,Smilax sp.,2,1
20580,CUVAWetlnd2019Sep16,CUVAWetlnd206,Smilax sp.,9,2
20581,CUVAWetlnd2019Sep16,CUVAWetlnd206,Rubus pensilvanicus,2,2
20582,CUVAWetlnd2019Sep16,CUVAWetlnd206,Rubus pensilvanicus,8,4
20583,CUVAWetlnd2019Sep16,CUVAWetlnd206,Rubus pensilvanicus,3,5
20584,CUVAWetlnd2019Sep16,CUVAWetlnd206,Rubus pensilvanicus,9,3
20585,CUVAWetlnd2019Sep16,CUVAWetlnd206,Mitchella repens,2,3
20586,CUVAWetlnd2019Sep16,CUVAWetlnd206,Mitchella repens,9,2
20587,CUVAWetlnd2019Sep16,CUVAWetlnd206,Prunella vulgaris,2,2
20588,CUVAWetlnd2019Sep16,CUVAWetlnd206,Prunella vulgaris,8,4
20589,CUVAWetlnd2019Sep16,CUVAWetlnd206,Quercus rubra,2,2
20590,CUVAWetlnd2019Sep16,CUVAWetlnd206,Quercus rubra,8,2
20591,CUVAWetlnd2019Sep16,CUVAWetlnd206,Quercus rubra,9,2
